Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year
19860602,Morocco,0,Poland,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ezaki Zaki Badou_-- Noureddine Bouyahiaoui_-- Mostafa El Biaz_-- Labd Khalifa_-- Abdelmajide Lamriss_-- Abdelmajid Dolmy_-- Mustapha El Haddaoui_-- Mustapha Merry_-- Mohammed Timouimi  _-- Abdel Krimau Merry_-- Abdelaziz Bouderbala,-- Jozef Mlynarczyk_-- Stefan Majewski_-- Dariusz Kubicki_-- Marek Ostrowski_-- Andrzej Buncol_-- Waldemar Matysik_-- Dariusz Dziekanowski_-- Riszard Komornicki_-- Roman Wojcicki_-- Zbigniew Boniek_-- Wlodzimierz Smolarek,1986
19860602,Soviet Union,6,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Rinat Dassaiev_-- Pavel Yakovenko  _-- Anatoli Demianenko_-- Oleg Kuznetsov_-- Nikolai Larionov_-- Sergei Aleinikov  _-- Yvan Yaremchuk  
 _-- Vasili Rats_-- Vladimir Bessonov_-- Igor Belanov  _-- Alexandr Zavarov",-- Peter Disztl_-- Imre Garaba_-- Jozsef Kardos_-- Zoltan Peter_-- Antal Roth_-- Lajos Detari_-- San Sallai_-- Gyoergy Bognar_-- Antal Nagy_-- Marton Esterhazy_-- Jozsef Kiprich,1986
19860603,Algeria,1,Northern Ireland,1,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Larbi El Hadi_-- Mahmoud Guendouz_-- Nouredine Kourichi_-- Fawsi Mansouri  _-- Mohammed Kaci Said_-- Karim Maroc_-- Djamel Zidane  _-- Abeldelhamid Ben Mabrouk_-- Abdallah Liegeon_-- Rabah Madjer_-- Salah Assad,"-- Patrick Jennings_-- Malachy Donaghy_-- James Nicholl_-- Alan McDonald_-- John O`Neill_-- Norman Whiteside  
 _-- Samuel McIlroy  _-- Steven Penney_-- Nigel Worthington  _-- William Hamilton_-- David McCreery",1986
19860603,Belgium,1,Mexico,2,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jean Pfaff_-- Hugo Broos_-- Michel De Wolf_-- Erik Gerets_-- Enzo Scifo_-- Frank Vercauteren_-- Leo Van Der Elst  _-- René Vandereycken_-- Erwin Vandenbergh  _-- Jan Ceulemans_-- Philippe Desmet,"-- Pablo Larios_-- Fernando Quirarte  _-- Paul Servin_-- Javier Aguirre_-- Félix Cruz_-- Mario Trejo_-- Manuel Negrete_-- Tomas Boy_-- Carlos Muñoz  _-- Hugo Sánchez  
 _-- Luis Flores",1986
19860603,Portugal,1,England,0,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Galrihno Bento_-- Alvaro Monterio_-- Frederico Nobre_-- Jesús Oliveira_-- Inacio Soares_--_-- Carlos Corriera  _-- Moreira Pacheco  _-- Antonio Sousa_-- Fernandes Diamantino_-- Gomes Soares,-- Peter Shilton_-- Terry Butcher  _-- Kenny Sansom_-- Glenn Hoddle_-- Alvin Martin_-- Gary Stevens_-- Bryan Robson_-- Chris Waddle_-- Terry Fenwick  _-- Gary Lineker_-- Mark Hateley,1986
19860604,Paraguay,1,Iraq,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Roberto Fernández_-- Rogelio Delgado_-- Vladimiro Schettina  _-- Juan Torales_-- César Zabala_-- Julio Romero  _-- Adolfino Cañete_-- Buenaventura Ferreira_-- Jorge Nuñez_-- Roberto Cabañas_-- Alfredo Mendoza,-- Raad Salman_-- Khali Allawe_-- Ghanim Al-Roubai_-- Samir Mahmoud  _-- Nashum Salim_-- Natik Abidoun_-- Basil Hanna_-- Haris Hassan_-- Ali Shihab_-- Ahmed Amaiesh_-- Hussein Mohammed,1986
19860604,Scotland,0,Denmark,1,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- James Leighton_--_-- Richard Gough_-- Maurice Malpas_-- Alex McLeish_-- Graeme Souness_-- Gordon Strachan_-- Roy Aitken_-- Stephen Nicol_-- Charles Nicholas_-- Paul Sturrock,-- Troels Rasmussen_-- Ivan Nielsen_-- Morten Olsen_-- Soren Lerby_-- Jesper Olsen_-- Frank Arnesen_-- Klaus Berggreen  _-- Jens Bertelsen_-- Soren Busk_-- Preben Elkjaer-Larsen  _-- Michael Laudrup,1986
19860604,Uruguay,1,Germany FR,1,0,0,2,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Fernando Alvez_-- Eduardo Acevedo_-- Jorge Barrios_-- José Batista_-- Nelson Gutiérrez_-- Enzo Francescoli_-- Miguel Bossio_-- Víctor Diogo  _-- Sergio Santin_-- Antonio Alzamendi  _-- Jorge Da Silva,-- Harald Schumacher_-- Andreas Brehme_-- Hans Briegel_-- Karlheinz Förster_-- Lothar Matthäus_-- Klaus Allofs  _-- Félix Magath_-- Klaus Augenthaler_-- Thomas Berthold_-- Norbert Eder_-- Rudi Völler,1986
19860605,France,1,Soviet Union,1,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Joel Bats_-- Maxime Bossis_-- William Ayache_-- Michel Platini_-- Alain Giresse_-- Manuel Amoros  _-- Luis Fernandez  
 _-- Jean Tigana_-- Patrick Battiston_-- Jean Papin_-- Yannik Stopyra","-- Rinat Dassaiev_-- Pavel Yakovenko_-- Anatoli Demianenko_-- Oleg Kuznetsov_-- Nikolai Larionov_-- Sergei Aleinikov_-- Yvan Yaremchuk_-- Vasili Rats  
 _-- Vladimir Bessonov_-- Igor Belanov  _-- Alexandr Zavarov",1986
19860605,Italy,1,Argentina,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Giovanni Galli_-- Antonio Cabrini_-- Gaetano Scirea_-- Pietro Vierchwod_-- Giuseppe Bergomi  _-- Salvatore Bagni_-- Fernando De Napoli_-- Antonio Di Genaro_-- Bruno Conti_-- Alessandro Altobelli  _-- Giuseppe Galderisi,-- Nery Pumpido_-- Oscar Ruggeri_-- José Brown_-- Oscar Garré  _-- José Luis Cuciuffo_-- Claudio Borghi_-- Diego Maradona  _-- Jorge Burruchaga_-- Sergio Batista_-- Ricardo Giusti  _-- Jorge Valdano,1986
19860605,South Korea,1,Bulgaria,1,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Yun Kyo Ho_-- Jung Huh_--_-- Kyung Joon Park_-- Chang Park_-- Jong Kim  
 _-- Kwang Cho_-- Young Jeung Cho  _-- Bum Kun Cha_-- Byung Joo Byun_-- Soo Jin Noh",-- Borislav Mihaylov_-- Plamen Getov  _-- Nikolai Arabov_-- Georgi Dimitrov_-- Petar Petrov_-- Nasko Sirakov_-- Jivko Gospodinov  _-- Anyo Sadkov_-- Rodoslav Zdravkov_-- Bojidar Iskrenov_-- Stoytcho Mladenov,1986
19860606,Brazil,1,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Carlos Gallo_-- Nazareth Edinho_-- Cluadio Branco_-- Silva Julio César_-- Edson Boaro_-- Sócrates_-- Júnior_-- Ricardo Alemao_-- Elzo Coelho_-- Antonio Careca  _-- Walter Casagrande,-- Naceredine Drid_-- Mahmoud Guendouz_-- Fawsi Mansouri_-- Mohammed Kaci Said_-- Lakdhar Belluomi_-- Abeldelhamid Ben Mabrouk_-- Abdallah Liegeon_-- Fodil Megharía_-- Djamel Menad_-- Rabah Madjer_-- Salah Assad,1986
19860606,England,0,Morocco,0,0,0,2,2,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Shilton_-- Terry Butcher_-- Kenny Sansom_-- Glenn Hoddle_-- Alvin Martin_-- Gary Stevens_-- Bryan Robson_-- Chris Waddle_-- Terry Fenwick_-- Gary Lineker_-- Mark Hateley  ,-- Ezaki Zaki Badou_-- Noureddine Bouyahiaoui_-- Mostafa El Biaz_-- Labd Khalifa  _-- Abdelmajide Lamriss_-- Abderrazak Khairi  _-- Abdelmajid Dolmy_-- Mustapha Merry_-- Mohammed Timouimi_-- Abdel Krimau Merry_-- Abdelaziz Bouderbala,1986
19860606,Hungary,2,Canada,0,0,0,0,2,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jozsef Szendrei_-- Imre Garaba_-- Jozsef Kardos_-- Gyozo Burcsa_-- Zoltan Varga_-- Lajos Detari  _-- San Sallai_-- Gyoergy Bognar_-- Antal Nagy_-- Marton Esterhazy  _-- Jozsef Kiprich,-- Bruce Wilson_-- Ian Bridge_-- Robert Lenarduzzi  _-- Randy Samuel_-- Paul James_--_-- Randy Ragan_-- Gerard Gray_-- Carl Valentine_-- Igor Vrablic_-- Martire Lettieri,1986
19860607,Mexico,1,Paraguay,1,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Pablo Larios_-- Fernando Quirarte_-- Paul Servin_-- Javier Aguirre_-- Félix Cruz_-- Mario Trejo  _-- Manuel Negrete  _-- Tomas Boy_-- Carlos Muñoz_-- Hugo Sánchez  _-- Luis Flores  ,-- Roberto Fernández_-- Rogelio Delgado_-- Vladimiro Schettina  _-- Juan Torales_-- César Zabala_-- Julio Romero  _-- Adolfino Cañete_-- Buenaventura Ferreira_-- Jorge Nuñez_-- Roberto Cabañas_-- Alfredo Mendoza  ,1986
19860607,Northern Ireland,1,Spain,2,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Patrick Jennings_-- Malachy Donaghy_-- James Nicholl_-- Alan McDonald_-- John O`Neill_-- Norman Whiteside_-- Samuel McIlroy_-- Steven Penney_-- Nigel Worthington_-- Colin Clarke  _-- David McCreery,-- Andoni Zubizarreta_-- Jon Goicoechea_-- José Antonio Camacho_-- Rafael Gordillo_-- Tomas Renones_-- Francisco López_-- Ricardo Gallego_-- Emilio Butragueño  _-- Julio Salinas  _-- Víctor Muñoz_-- Michel,1986
19860607,Poland,1,Portugal,0,0,0,2,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Jozef Mlynarczyk_-- Stefan Majewski_-- Marek Ostrowski_-- Krysztof Pawlak_-- Waldemar Matysik_-- Dariusz Dziekanowski  _-- Riszard Komornicki_-- Roman Wojcicki  _-- Jan Urban_-- Zbigniew Boniek_-- Wlodzimierz Smolarek  ,-- Alfonso Damas_-- Alvaro Monterio_-- Frederico Nobre_-- Jesús Oliveira_-- Inacio Soares_--_-- Carlos Corriera_-- Moreira Pacheco_-- Antonio Sousa_-- Fernandes Diamantino_-- Gomes Soares,1986
19860608,Denmark,6,Uruguay,1,0,0,1,2,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Troels Rasmussen_-- Ivan Nielsen  _-- Morten Olsen_-- Henrik Andersen_-- Soren Lerby  _-- Frank Arnesen_-- Klaus Berggreen_-- Jens Bertelsen_-- Soren Busk_-- Preben Elkjaer-Larsen  
  _-- Michael Laudrup  ","-- Fernando Alvez_-- Eduardo Acevedo_-- José Batista_-- Nelson Gutiérrez_-- Enzo Francescoli  _-- Miguel Bossio  
 _-- Víctor Diogo_-- Sergio Santin_--_-- Antonio Alzamendi_-- Jorge Da Silva  ",1986
19860608,Germany FR,2,Scotland,1,0,0,0,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Harald Schumacher_-- Hans Briegel_-- Karlheinz Förster_-- Lothar Matthäus_-- Klaus Allofs  _-- Félix Magath_-- Klaus Augenthaler_-- Thomas Berthold_-- Norbert Eder_-- Pierre Littbarski_-- Rudi Völler  ,-- James Leighton_-- David Narey_--_-- Richard Gough_-- Maurice Malpas  _-- Eamon Bannon  _-- Graeme Souness_-- Gordon Strachan  _-- Roy Aitken_-- Stephen Nicol_-- Steve Archibald  ,1986
19860608,Iraq,1,Belgium,2,0,0,5,1,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Raad Salman  _-- Khali Allawe_-- Ghanim Al-Roubai_-- Samir Mahmoud  _-- Nashum Salim  _-- Kerim Minshid_-- Natik Abidoun  _-- Basil Hanna  _-- Haris Hassan  _-- Ali Shihab_-- Ahmed Amaiesh  ,"-- Jean Pfaff_-- Stephane Demol_-- Michel De Wolf_-- Erik Gerets_-- Enzo Scifo  _-- Frank Vercauteren_-- Leo Van Der Elst_-- René Vandereycken_-- Nico Claesen  
 _-- Jan Ceulemans_-- Philippe Desmet",1986
19860609,Hungary,0,France,3,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Antal Roth_-- Imre Garaba_-- Jozsef Kardos_-- Zoltan Varga_-- Lajos Detari_-- San Sallai_-- Lazslo Dajka_-- Laszlo Disztl_-- Peter Hannich_-- Marton Esterhazy_-- Kalman Kovacs,-- Joel Bats_-- Maxime Bossis_-- William Ayache  _-- Michel Platini_-- Alain Giresse_-- Manuel Amoros_-- Luis Fernandez_-- Jean Tigana  _-- Patrick Battiston_-- Jean Papin_-- Yannik Stopyra  ,1986
19860609,Soviet Union,2,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Gennadi Morozov_-- Oleg Kuznetsov_-- Alexandre Bubnov_-- Andrei Bal_-- Sergei Aleinikov_-- Viacheslav Chanov_-- Gennadi Litovchenko_-- Oleg Blokhin  _-- Sergei Rodionov_-- Oleg Protasov_-- Vadim Yevtushenko,-- Bruce Wilson_-- Ian Bridge_-- Robert Lenarduzzi_-- Randy Samuel_-- Dale Mitchell_-- Paul James_--_-- Randy Ragan_-- Gerard Gray_-- Carl Valentine_-- Martire Lettieri,1986
19860610,Argentina,2,Bulgaria,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Nery Pumpido_-- Oscar Ruggeri_-- José Brown_-- Oscar Garré_-- José Luis Cuciuffo  _-- Claudio Borghi_-- Diego Maradona_-- Jorge Burruchaga  _-- Sergio Batista_-- Ricardo Giusti_-- Jorge Valdano  ,-- Borislav Mihaylov_-- Plamen Getov_-- Georgi Dimitrov_-- Alexander Markov_-- Petar Petrov_-- Nasko Sirakov_-- Anyo Sadkov_-- Andrey Jeliaskov_-- Georgi Jordanov_-- Stoytcho Mladenov_-- Plamen Markov,1986
19860610,South Korea,2,Italy,3,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Yun Kyo Ho_-- Jung Huh  _--_-- Kyung Joon Park_-- Chang Park  _-- Kwang Cho   OG_-- Joo Sung Kim  _-- Young Jeung Cho_-- Soon Choi  _-- Bum Kun Cha_-- Byung Joo Byun,"-- Giovanni Galli_-- Antonio Cabrini_-- Gaetano Scirea  _-- Fulvio Collovati_-- Pietro Vierchwod  _-- Salvatore Bagni_-- Fernando De Napoli_-- Antonio Di Genaro_-- Bruno Conti_-- Alessandro Altobelli  
 _-- Giuseppe Galderisi",1986
19860611,England,3,Poland,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Peter Shilton_-- Terry Butcher_-- Kenny Sansom_-- Glenn Hoddle_-- Gary Stevens_-- Terry Fenwick  _-- Steve Hodge_-- Peter Reid_-- Trevor Steven_-- Gary Lineker  
  _-- Peter Beardsley",-- Jozef Mlynarczyk_-- Stefan Majewski_-- Marek Ostrowski_-- Krysztof Pawlak_-- Waldemar Matysik_-- Dariusz Dziekanowski_-- Riszard Komornicki_-- Roman Wojcicki_-- Jan Urban_-- Zbigniew Boniek_-- Wlodzimierz Smolarek,1986
19860611,Iraq,0,Mexico,1,0,0,2,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Abdul Jassim_-- Khali Allawe  _-- Ghanim Al-Roubai_-- Nashum Salim_-- Kerim Minshid  _-- Ainid Tweresh_-- Natik Abidoun_-- Ali Shihab_-- Basim Kassim_-- Ahmed Amaiesh_-- Maad Majjed,-- Pablo Larios_-- Fernando Quirarte  _-- Paul Servin_-- Javier Aguirre_-- Félix Cruz_-- Manuel Negrete_-- Tomas Boy_-- Rafael Amador Flores_-- Calos De Los Cobos_-- Miguel España_-- Luis Flores,1986
19860611,Paraguay,2,Belgium,2,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Roberto Fernández_-- Rogelio Delgado_-- Juan Torales_-- César Zabala_-- Julio Romero  _-- Adolfino Cañete_-- Buenaventura Ferreira_-- Jorge Nuñez_-- Jorge Guasch_-- Roberto Cabañas  
 _-- Alfredo Mendoza",-- Jean Pfaff_-- Stephane Demol_-- Hugo Broos_-- Patrick Vervoort_-- George Grun_-- Michel Renquin_-- Enzo Scifo_-- Frank Vercauteren  _-- Nico Claesen_-- Daniel Veyt  _-- Jan Ceulemans  ,1986
19860611,Portugal,1,Morocco,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Alfonso Damas_-- Alvaro Monterio_-- Frederico Nobre_-- Jesús Oliveira_-- Inacio Soares_-- Carlos Corriera_-- Moreira Pacheco_-- Antonio Sousa_-- Paulo Futre_-- Fernandes Diamantino  _-- Gomes Soares,"-- Ezaki Zaki Badou_-- Noureddine Bouyahiaoui_-- Mostafa El Biaz_-- Labd Khalifa_-- Abdelmajide Lamriss_-- Abderrazak Khairi  
 _-- Abdelmajid Dolmy_-- Mustapha El Haddaoui_-- Mohammed Timouimi_-- Abdel Krimau Merry  _-- Abdelaziz Bouderbala",1986
19860612,Algeria,0,Spain,3,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Naceredine Drid_-- Mahmoud Guendouz_-- Nouredine Kourichi_-- Fawsi Mansouri_-- Mohammed Kaci Said_-- Karim Maroc_-- Lakdhar Belluomi_-- Djamel Zidane_-- Fodil Megharía_-- Rabah Madjer  _-- Rachid Harkouk,"-- Andoni Zubizarreta_-- Ramón Caldere  
 _-- Jon Goicoechea  _-- José Antonio Camacho_-- Tomas Renones_-- Francisco López_-- Ricardo Gallego_-- Emilio Butragueño_-- Julio Salinas_-- Víctor Muñoz_-- Michel",1986
19860612,Northern Ireland,0,Brazil,3,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Patrick Jennings_-- Malachy Donaghy  _-- James Nicholl_-- Alan McDonald_-- John O`Neill_-- Robert Campbell_-- Ian Stewart_-- Norman Whiteside_-- Samuel McIlroy_-- Colin Clarke_-- David McCreery,"-- Carlos Gallo_-- Pereira Josimar  _-- Nazareth Edinho_-- Cluadio Branco_-- Silva Julio César_-- Sócrates_-- Júnior_-- Ricardo Alemao_-- Elzo Coelho_-- Antonio Careca  
 _-- Luiz Muller",1986
19860613,Denmark,2,Germany FR,0,0,0,1,2,1,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Lars Hogh_-- Morten Olsen_-- Henrik Andersen_-- John Sivebaek_-- Soren Lerby_-- Jesper Olsen  _-- Frank Arnesen  
 _-- Soren Busk_-- Jan Moelby_-- Preben Elkjaer-Larsen_-- Michael Laudrup",-- Harald Schumacher_-- Andreas Brehme_-- Karlheinz Förster_-- Matthias Herget_-- Ditman Jakobs  _-- Lothar Matthäus_-- Klaus Allofs_-- Thomas Berthold_-- Norbert Eder  _-- Wolfang Rolff_-- Rudi Völler,1986
19860613,Scotland,0,Uruguay,0,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- James Leighton_-- David Narey  _--_-- Richard Gough_-- Arthur Albiston_-- Gordon Strachan_-- Roy Aitken_-- Stephen Nicol  _-- Paul McStay_-- Paul Sturrock_-- Graeme Sharp,-- Fernando Alvez  _-- Eduardo Acevedo_-- Jorge Barrios_-- José Batista_-- Nelson Gutiérrez_-- Enzo Francescoli_-- Víctor Diogo  _-- Sergio Santin_--_-- Wilmar Cabrera  _-- Venancio Ramos,1986
19860615,Mexico,2,Bulgaria,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Pablo Larios_-- Fernando Quirarte_-- Paul Servin  _-- Javier Aguirre_-- Félix Cruz_-- Manuel Negrete  _-- Tomas Boy_-- Carlos Muñoz_-- Rafael Amador Flores_-- Miguel España_-- Hugo Sánchez,-- Borislav Mihaylov_-- Plamen Getov_-- Nikolai Arabov  _-- Georgi Dimitrov_-- Petar Petrov_-- Emil Kostadinov_-- Atanas Pashev_-- Jivko Gospodinov_-- Anyo Sadkov_-- Rodoslav Zdravkov_-- Georgi Jordanov,1986
19860615,Soviet Union,3,Belgium,4,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Rinat Dassaiev_-- Pavel Yakovenko_-- Anatoli Demianenko_-- Oleg Kuznetsov_-- Andrei Bal_-- Sergei Aleinikov_-- Yvan Yaremchuk_-- Vasili Rats_-- Vladimir Bessonov_-- Igor Belanov  
  _-- Alexandr Zavarov",-- Jean Pfaff_-- Stephane Demol  _-- Patrick Vervoort_-- George Grun_-- Erik Gerets_-- Michel Renquin  _-- Enzo Scifo  _-- Frank Vercauteren_-- Nico Claesen  _-- Daniel Veyt_-- Jan Ceulemans  ,1986
19860616,Argentina,1,Uruguay,0,0,0,3,4,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Nery Pumpido  _-- Oscar Ruggeri_-- José Brown  _-- Oscar Garré  _-- José Luis Cuciuffo_-- Diego Maradona_-- Jorge Burruchaga_-- Sergio Batista_-- Ricardo Giusti_-- Jorge Valdano_-- Pedro Pasculli  ,-- Fernando Alvez_-- Eduardo Acevedo  _-- Jorge Barrios_-- Nelson Gutiérrez_-- Enzo Francescoli  _-- Miguel Bossio_-- Sergio Santin  _--_-- Eliseo Rivero_-- Wilmar Cabrera_-- Venancio Ramos,1986
19860616,Brazil,4,Poland,0,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Carlos Gallo_-- Pereira Josimar  _-- Nazareth Edinho  
 _-- Cluadio Branco_-- Silva Julio César_-- Sócrates  _-- Júnior_-- Ricardo Alemao_-- Elzo Coelho_-- Antonio Careca  
 _-- Luiz Muller",-- Jozef Mlynarczyk_-- Stefan Majewski_-- Marek Ostrowski_-- Jan Karas_-- Kazimierz Przbys_-- Dariusz Dziekanowski  _-- Roman Wojcicki_-- Jan Urban_-- Ryszard Tarasewicz_-- Zbigniew Boniek  _-- Wlodzimierz Smolarek  ,1986
19860617,Italy,0,France,2,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Giovanni Galli_-- Antonio Cabrini_-- Gaetano Scirea_-- Pietro Vierchwod_-- Giuseppe Bergomi_-- Salvatore Bagni_-- Fernando De Napoli  _-- Bruno Conti_-- Alessandro Altobelli_-- Giuseppe Galderisi_-- Giuseppe Baresi,-- Joel Bats_-- Maxime Bossis_-- William Ayache  _-- Michel Platini  _-- Alain Giresse_-- Manuel Amoros_-- Luis Fernandez_-- Jean Tigana_-- Patrick Battiston_-- Dominique Rocheteau_-- Yannik Stopyra  ,1986
19860617,Morocco,0,Germany FR,1,0,0,2,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Ezaki Zaki Badou_-- Noureddine Bouyahiaoui_-- Labd Khalifa  _-- Abdelmajide Lamriss  _-- Lahcen Ouadani_-- Abderrazak Khairi_-- Abdelmajid Dolmy_-- Mustapha El Haddaoui_-- Mohammed Timouimi_-- Abdel Krimau Merry_-- Abdelaziz Bouderbala,-- Harald Schumacher_-- Hans Briegel_-- Karlheinz Förster_-- Ditman Jakobs_-- Lothar Matthäus  _-- Klaus Allofs_-- Félix Magath_-- Thomas Berthold_-- Norbert Eder_-- Karl-Heinz Rummenigge_-- Rudi Völler,1986
19860618,Denmark,1,Spain,5,0,0,1,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Lars Hogh_-- Ivan Nielsen_-- Morten Olsen_-- Henrik Andersen  _-- Soren Lerby_-- Jesper Olsen  _-- Klaus Berggreen_-- Jens Bertelsen_-- Soren Busk_-- Preben Elkjaer-Larsen_-- Michael Laudrup,"-- Andoni Zubizarreta_-- Ramón Caldere_-- Jon Goicoechea  
 _-- José Antonio Camacho  _-- Julio Alberto Moreno_-- Tomas Renones_-- Ricardo Gallego_-- Emilio Butragueño  
   _-- Julio Salinas_-- Víctor Muñoz_-- Michel  ",1986
19860618,England,3,Paraguay,0,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Peter Shilton_-- Terry Butcher_-- Kenny Sansom_-- Glenn Hoddle_-- Alvin Martin  _-- Gary Stevens_-- Steve Hodge  _-- Peter Reid_-- Trevor Steven_-- Gary Lineker  
 _-- Peter Beardsley  ",-- Roberto Fernández_-- Rogelio Delgado_-- Vladimiro Schettina_-- Juan Torales_-- César Zabala_-- Julio Romero_-- Adolfino Cañete_-- Buenaventura Ferreira_-- Jorge Nuñez  _-- Roberto Cabañas_-- Alfredo Mendoza,1986
